University Of Bradford,GBR,United Kingdom,Yorkshire and the Humber,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Brighton,GBR,United Kingdom,Sussex,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Central Lancashire,GBR,United Kingdom,Preston,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Cumbria,GBR,United Kingdom,North West,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of East Anglia,GBR,United Kingdom,East anglia,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Greenwich,GBR,United Kingdom,Greenwich,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Hertfordshire,GBR,United Kingdom,Wales,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Plymouth,GBR,United Kingdom,Massachusetts,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Portsmouth,GBR,United Kingdom,South East England,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Suffolk,GBR,United Kingdom,East Anglian,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Sunderland,GBR,United Kingdom,North East,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Surrey,GBR,United Kingdom,Guildford,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
"University Of The West Of England, Bristol",GBR,United Kingdom,South West,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Wolverhampton,GBR,United Kingdom,West Midlands,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Worcester,GBR,United Kingdom,Worcester,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
West Midlands Ambulance Service Nhs Foundation Trust,GBR,United Kingdom,West Midlands,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Auckland University Of Technology Nz- Bachelor Of Health Science (Paramedicine),NZL,New Zealand,North Island,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Charles Sturt University Nsw - Bachelor Of Clinical Practice (Paramedic),AUS,Australia,Victoria,NSW,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Edith Cowan University Wa - Bachelor Of Science (Paramedical Science),AUS,Australia,Western,ECU,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Federation University Vic – Graduate Diploma Of Paramedicine,AUS,Australia,Victoria,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Flinders University Sa - Bachelor Of Science (Paramedic),AUS,Australia,Southern,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Monash University Vic - Bachelor Of Emergency Health(Paramedic),AUS,Australia,Monash,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Australian Catholic University – Bachelor Of Nursing/Bachelor Of Paramedicine,AUS,Australia,Sydney,ACU,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Australian Catholic University - Bachelor Of Paramedicine,AUS,Australia,Sydney,ACU,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Queensland University Of Technology - Bachelor Of Paramedic Science,AUS,Australia,Queensland,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Sunshine Coast - Bachelor Of Paramedic Science (Bpsc),AUS,Australia,Queensland,BPSC,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Queensland University Of Technology - Bachelor Of Paramedic Science Graduate Entry,AUS,Australia,Queensland,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Queensland University Of Technology – Bachelor Of Nursing/Bachelor Of Paramedic Science,AUS,Australia,Queensland,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Victoria University - Bachelor Of Health Science (Paramedic),AUS,Australia,Victoria,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Central Queensland University - Bachelor Of Paramedic Science,AUS,Australia,Queensland,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Western Sydney University – Bachelor Of Health Sciences (Paramedicine),AUS,Australia,Sydney,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Charles Sturt University Nsw - Graduate Diploma Clinical Practice (Paramedic),AUS,Australia,Sydney,CSU,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Latrobe University Vic – Bachelor Of Paramedic Practice/Bachelor Of Public Health Promotion,AUS,Australia,Victoria,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Tasmania - Bachelor Of Paramedic Practice,AUS,Australia,Tasmanian,UTAS,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Curtin University Wa – Bachelor Of Science (Health Sciences),AUS,Australia,Canberra,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Whitireia New Zealand - Bachelor Of Health Science ( Paramedic),NZL,New Zealand,Greater Wellington,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Griffith University - Bachelor Of Paramedicine,AUS,Australia,New South Wales,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
University Of Southern Queensland – Bachelor Of Paramedicine,AUS,Australia,Queensland,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Hse Nasc,IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Irish Red Cross,IRL,Ireland,Leinster,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Medilink Ambulance Ltd T/A Mediclink Ambulance Service,IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Medicall Ambulance Ltd T/A Medicall Ambulance Service,IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Defence Forces Medical School,IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
St John Ambulance Ireland,IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Order Of Malta Ireland,IRL,Ireland,Malta,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Career Path College Ltd T/A Irish Ambulance Training Institute (Iati),IRL,Ireland,Malta,IATI,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Murray Ambulance Service Ltd,IRL,Ireland,Kentucky,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Dfb Rcsi,IRL,Ireland,Columbia,RCSI,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
City Of Dublin Education And Training Board (Cdetb),IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Cork College Of Commerce,IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Dublin City University (Dcu),IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Emergency Care Group Ltd T/A Emergency Care,IRL,Ireland,Dublin,EMS,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Irish Heart Foundation,IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Irish Underwater Council,IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Irish Water Safety Association,IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
National Safety Centre,IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Munster Medics,IRL,Ireland,Münster,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Optimise Management Consultants T/A Qualtec,IRL,Ireland,Münster,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Respond Training,IRL,Ireland,Münster,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Safety Ireland First Response Ltd.,IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Sinnott Training & Certification Ltd (Stac),IRL,Ireland,mid-west,STAC,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Sligo Fire Service Training Centre,IRL,Ireland,Abbeyquarter South,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Smt Consultants Ltd.,IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Ucd - Centre For Emergency Medical Science (Cems),IRL,Ireland,Dublin,CEMS,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Alpha Aid Training,IRL,Ireland,Dublin,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Co. Kildare Leader Partnership,IRL,Ireland,Kildare,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Cpl T/A Nifast,IRL,Ireland,Kildare,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
"Paramedic Studies Graduate Entry Medical School, University Of Limerick",IRL,Ireland,Munster,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Allergy Lifestyle Limited,IRL,Ireland,Munster,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
T.C. Harran University,TUR,Turkey,Sanliurfa,,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Edith Cowen University,AUS,Australia,Western,ECU,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Australian Catholic Inuveristy,AUS,Australia,New South Wales,ACU,Other HCP - EMT,c51475fe-dc7c-4b64-9a80-3d8d6b5b4e38
Barry University School Of Podiatric Medicine,USA,United States,South Wales,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Birmingham Metropolitan College (Formerly Matthew Boulton College),GBR,United Kingdom,West Midlands,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
California School Of Podiatric Medicine At Samuel Merritt University,USA,United States,California,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Cardiff Metropolitan University,GBR,United Kingdom,Glamorgan,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Glasgow Caledonian University,GBR,United Kingdom,Scotland,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Kent State University College Of Podiatric Medicine,USA,United States,Kent,KSU,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Midwestern University Arizona School Of Podiatric Medicine,USA,United States,mid-western,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
New College Durham,GBR,United Kingdom,North-east,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
New York College Of Podiatric Medicine,USA,United States,New York,NYCPM,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Queen Margaret University,GBR,United Kingdom,Musselburgh,QMU,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Temple University School Of Podiatric Medicine,USA,United States,Philadelphia,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
The University Of Northampton (Formerly University College Northampton),GBR,United Kingdom,East Midlands,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
University Of Brighton,GBR,United Kingdom,East Sussex,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
University Of East London,GBR,United Kingdom,East London,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
University Of Huddersfield,GBR,United Kingdom,Yorkshire and the Humber,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
University Of Plymouth,GBR,United Kingdom,Yorkshire and the Humber,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
University Of Salford (Formerly Known As Salford College Of Technology),GBR,United Kingdom,Salford,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
University Of Southampton,GBR,United Kingdom,South East England,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
University Of Ulster,GBR,United Kingdom,Ulster,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
National University Of Ireland Galway (Nuig),IRL,Ireland,Ulster,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Auckland University Of Technology,AUS,Australia,North Island,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Australasian College Of Podiatric Surgeons,AUS,Australia,Queensland,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Central Queensland University,AUS,Australia,Queensland,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Charles Sturt University,AUS,Australia,Queensland,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
La Trobe University,AUS,Australia,Queensland,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Queensland University Of Technology,AUS,Australia,Queensland,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Southern Cross University,AUS,Australia,Southern,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
The University Of Western Australia,AUS,Australia,Western,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
University Of Newcastle,AUS,Australia,Queensland,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
University Of South Australia,AUS,Australia,Southern,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
University Of Western Sydney,AUS,Australia,Sydney,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Auckland University Of Technology,NZL,New Zealand,North Island,,Other HCP - Podiatrist,b05eaa16-fa2a-42e8-9958-21ea5e78517f
Bournemouth University,GBR,United Kingdom,South West England,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Brunel University,GBR,United Kingdom,London,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Cardiff University,GBR,United Kingdom,Glamorgan,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Coventry University,GBR,United Kingdom,Coventry,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Glasgow Caledonian University,GBR,United Kingdom,Scotland,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Keele University,GBR,United Kingdom,Scotland,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
King'S College London,GBR,United Kingdom,London,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Leeds Beckett University,GBR,United Kingdom,Yorkshire and the Humber,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
London South Bank University,GBR,United Kingdom,London,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Manchester Metropolitan University,GBR,United Kingdom,North West England,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Northumbria University At Newcastle,GBR,United Kingdom,North East,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Oxford Brookes University,GBR,United Kingdom,North West,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Queen Margaret University,GBR,United Kingdom,Musselburgh,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Sheffield Hallam University,GBR,United Kingdom,South Yorkshire,SHU,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
St George'S University Of London,GBR,United Kingdom,London,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Teesside University,GBR,United Kingdom,North East England,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
The Robert Gordon University,GBR,United Kingdom,Scotland,RGU,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Birmingham,GBR,United Kingdom,West Midlands,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Bradford,GBR,United Kingdom,Yorkshire and the Humber,UB,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Brighton,GBR,United Kingdom,South East England,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Central Lancashire,GBR,United Kingdom,North West,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Cumbria,GBR,United Kingdom,North West,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of East Anglia,GBR,United Kingdom,East Anglia,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of East London,GBR,United Kingdom,East London,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Essex,GBR,United Kingdom,Essex,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Hertfordshire,GBR,United Kingdom,southern,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Huddersfield,GBR,United Kingdom,Yorkshire and the Humber,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Liverpool,GBR,United Kingdom,northwestern,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Nottingham,GBR,United Kingdom,East Midlands,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Plymouth,GBR,United Kingdom,Massachusetts,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Salford,GBR,United Kingdom,North West,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Southampton,GBR,United Kingdom,South East England,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
"University Of The West Of England, Bristol",GBR,United Kingdom,Western,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Ulster,GBR,United Kingdom,Ulster,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Worcester,GBR,United Kingdom,Ulster,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
York St John University,GBR,United Kingdom,York,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Australian Catholic University,AUS,Australia,New South Wales,ACU,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Bond University,AUS,Australia,Queensland,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Central Queensland University,AUS,Australia,Queensland,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Charles Sturt University,AUS,Australia,New South Wales,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Curtin University,AUS,Australia,Canberra,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Flinders University,AUS,Australia,Victoria,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Griffith University,AUS,Australia,New South Wales,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
James Cook University,AUS,Australia,Queensland,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
La Trobe University,AUS,Australia,Victoria,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Macquarie University,AUS,Australia,Sydney,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Monash University,AUS,Australia,Victoria,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Canberra,AUS,Australia,Canberra,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Melbourne,AUS,Australia,Victoria,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Newcastle,AUS,Australia,Yorkshire and the Humber,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Notre Dame Australia,AUS,Australia,New South Wales.,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Queensland,AUS,Australia,Queensland,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of South Australia,AUS,Australia,Southern,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Sydney,AUS,Australia,Sydney,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Western Sydney University,AUS,Australia,Sydney,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Auckland University Of Technology Bachelor,NZL,New Zealand,Auckland,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Otago,NZL,New Zealand,Otago,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Hanze Hogeschool Groningen,NLD,Netherlands,Groningen,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Royal College Of Surgeons In Ireland,IRL,Ireland,Dublin,RCSI,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Trinity College Dublin,IRL,Ireland,Dublin,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University College Dublin,IRL,Ireland,Dublin,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Limerick,IRL,Ireland,Munster,UL,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Northern Illinois University,USA,United States,Northern,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Western Carolina University,USA,United States,Western,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
William Carey University,USA,United States,Western,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of Central Florida,USA,United States,Florida,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
University Of South Carolina,USA,United States,South Carolina,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Physical Therapy At Delta University,EGY,Egypt,Cairo,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Savonia University Of Applied Sciences,FIN,Finland,North Savo,,Other HCP - Physiotherapist,440c63e6-9b91-4359-a911-e562a36e03b7
Bournemouth University,GBR,United Kingdom,South West England,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
University Of Bradford,GBR,United Kingdom,Yorkshire and the Humber,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
University Of The West Of England,GBR,United Kingdom,Western,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
Canterbury Christ Church University,GBR,United Kingdom,Canterbury,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
University Of Essex,GBR,United Kingdom,Essex,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
Coventry University,GBR,United Kingdom,Coventry,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
University Of Derby,GBR,United Kingdom,East Midlands,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
University Of Brighton,GBR,United Kingdom,South East England,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
University Of Huddersfield,GBR,United Kingdom,Yorkshire and the Humber,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
Kingston University London/St Georges University Of London,GBR,United Kingdom,London,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
University Of Cumbria,GBR,United Kingdom,North West,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
Leeds Beckett University,GBR,United Kingdom,North West England,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
The University Of Liverpool,GBR,United Kingdom,North West England,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
Brunel University London,GBR,United Kingdom,London,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
London South Bank University,GBR,United Kingdom,London,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
Teesside University,GBR,United Kingdom,Middlesbrough,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
Northumbria University,GBR,United Kingdom,North East,NU,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
The University Of Northampton,GBR,United Kingdom,East Midlands,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
University Of East Anglia,GBR,United Kingdom,East Anglia,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
Oxford Brookes University,GBR,United Kingdom,Oxfordshire,OBU,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
Plymouth University,GBR,United Kingdom,Massachusetts,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
University Of Salford,GBR,United Kingdom,North West,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
Sheffield Hallam University,GBR,United Kingdom,South Yorkshire,SHU,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
University Of Southampton,GBR,United Kingdom,South East,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
University Of Worcester,GBR,United Kingdom,Worcester,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
York St John University,GBR,United Kingdom,York,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
Ulster University,GBR,United Kingdom,Ulster,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
The Robert Gordon University,GBR,United Kingdom,Ulster,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
Queen Margaret University,GBR,United Kingdom,Queensland,,Other HCP - Occupational Therapist,151672ce-6176-45e5-aea4-2c8e16c730fc
